no,category,addr1,addr2,addr3,name,menu,x_code,y_code,food_category1,food_category2,
538,맛녀석,제주,애월읍,제주특별자치도 제주시 애월읍 금성5길 42-15,애월빵공장앤카페,빵&에이드,126.3016141,33.44827816, 간식 ," 제과,베이커리",
539,맛녀석,제주,노형동,제주특별자치도 제주시 원노형로 41,숙성도,숙성흑돼지,126.485028,33.48503198, 한식 ," 육류,고기",
540,맛녀석,제주,연동,제주특별자치도 제주시 선덕로 32,앞뱅디식당,각재기국&각재기조림,126.4999068,33.48532913, 한식,-,
541,맛녀석,제주,오라이동,제주특별자치도 제주시 연북로 257,제주도감,접짝뼈국&돔베고기,126.5089214,33.48187421, 한식,-,
542,맛녀석,서울,서초구,서울 서초구 반포대로28길 56-3,3대삼계장인,삼계탕&닭복음탕,127.0115564,37.49135587, 한식 ," 육류,고기 ", 삼계탕
543,맛녀석,서울,용산구,서울 용산구 한강대로62다길 12,산마루돌구이,산낙지돌구이,126.9739643,37.53309529, 한식 ," 해물,생선",
544,맛녀석,경기,파주시,경기 파주시 탄현면 필승로 480,통일동산두부마을,장단콩청국장&비지찌개,126.6887071,37.78306442, 한식 , 두부전문점,
545,맛녀석,경기,파주시,경기 파주시 청암로17번길 35,업스테어키친,파스타&스테이크,126.7361275,37.72905922, 양식,-,
546,맛녀석,서울,마포구,서울 마포구 새터산길 2,군산찜,아귀찜,126.9073988,37.56497161, 한식 ," 해물,생선",
547,맛녀석,경기,성남시,경기 성남시 분당구 성남대로144번길 14,행하령수제비,수제비,127.1106184,37.34856899, 한식 , 수제비,
548,맛녀석,서울,마포구,서울 마포구 토정로 313-1,조박집,돼지갈비,126.943838,37.54001169, 한식 ," 육류,고기",
549,맛녀석,서울,중구,-,원흥,짬뽕&고기튀김,126.8799053,37.65951459," 관광,명소 "," 샘터,약수터",
550,맛녀석,서울,은평구,서울 은평구 서오릉로 8,서부감자국,감자국,126.9269484,37.60227563, 한식 , 감자탕,
551,맛녀석,경기,구리시,경기 구리시 동구릉로 145,어랑추,고등어김치찜,127.1375411,37.61167848, 한식 ," 해물,생선",
552,맛녀석,인천,연수구,인천 연수구 청량로113번길 15,송도콩나물해장국밥,콩나물국밥,126.6541365,37.41750084, 한식 , 해장국,
553,맛녀석,서울,용산구,서울 용산구 이촌로75길 10-3,한강회관,소불고기,126.9743624,37.52038404, 한식 ," 육류,고기 ",
554,맛녀석,경기,가평군,경기 가평군 설악면 어비산길 130-18,솥뚜껑닭볶음탕,솥뚜껑닭볶음탕,127.5058674,37.59661909, 한식 ," 육류,고기 ",
555,맛녀석,서울,광진구,서울 광진구 아차산로76가길 13,할매복집,복맑은탕(복지리),127.107222,37.54706183, 한식 ," 해물,생선 ",
556,맛녀석,서울,성북구,서울 성북구 대사관로 40,성북동면옥집,소갈비찜,126.9886312,37.59589344, 한식 , 냉면,
557,맛녀석,서울,강남구,서울 강남구 테헤란로20길 11-1,강남보물섬,대방어회,127.0347135,37.49903151, 한식 ," 해물,생선 ",
558,맛녀석,인천,중구,인천 중구 마시란로 65,서해안조개광장,조개구이,126.4187141,37.42801146, 한식 ," 해물,생선 ",
559,맛녀석,경기,시흥시,경기 시흥시 동서로857번길 28-22,보리굴비마을,보리굴비,126.8401532,37.38595933, 한식 ," 해물,생선",
560,맛녀석,서울,동대문구,서울 동대문구 장한로24길 7,일미간장게장,간장게장,127.0714045,37.57087524, 한식 ," 해물,생선 ",
561,맛녀석,서울,마포구,서울 마포구 연남로 23,감나무집기사식당,배달음식(돼지불백+한식),126.9221585,37.56170894, 기사식당,-,
562,맛녀석,서울,서대문구,서울 서대문구 거북골로 100,에그드랍 가재울뉴타운점,배달음식(달걀샌드위치),126.9177691,37.57525784, 패스트푸드 , 샌드위치 ,
563,맛녀석,서울,서대문구,서울 서대문구 수색로10길 17,배떡 북가좌점,배달음식(떡볶이),126.9051916,37.57577098, 분식 , 떡볶이,
564,맛녀석,서울,마포구,서울 마포구 월드컵북로15길 20,살롱 드 상상,배달음식(프랑스요리),126.9129949,37.56296484, 술집 , 와인바,
565,맛녀석,서울,마포구,서울 마포구 독막로 39,미분당 합정점,배달음식(베트남쌀국수),126.9179301,37.54818301, 아시아음식 , 동남아음식 ,
566,맛녀석,서울,서대문구,대구 달성군 가창면 우록길 287,라온아토,배달음식(수제 먹거리),128.6400066,35.72199164, 양식,-,
567,맛녀석,서울,마포구,서울 마포구 어울마당로 51-1,모센즈스위트,배달음식(중동 디저트),126.920762,37.54980674, 카페 , 테마카페 ,
